Long,Lat,Desc,pos,bkf_W,bkf_D
145.4655437,-38.05772684,btw_xs25_pool,,20.75354488,-2.693
145.4655636,-38.05771158,btw_xs25_pool,,23.1757415,-2.961
145.4655755,-38.05769873,btw_xs25_pool,,24.94061435,-2.854
145.4655875,-38.05768697,btw_xs25_pool,,26.61794169,-2.826
145.4656024,-38.05767461,btw_xs25_pool,,28.50917237,-2.547
145.4656143,-38.05766329,btw_xs25_pool,,30.14056776,-2.205
145.4656266,-38.05765377,btw_xs25_pool,,31.64642237,-2.099
145.4656369,-38.05764442,btw_xs25_pool,,33.02580229,-1.997
145.4656481,-38.05763419,btw_xs25_pool,,34.52778975,-1.952
145.4656577,-38.05762387,btw_xs25_pool,,35.93915966,-1.446
145.4656705,-38.05761133,btw_xs25_pool,,37.72890511,-1.058
145.4656816,-38.05760165,btw_xs25_pool,,39.1783935,-0.907
145.4656883,-38.05759608,btw_xs25_pool,,40.03155168,-0.305
145.4656967,-38.05759011,btw_xs25_pool,,41.01304564,-0.041
145.4657032,-38.0575839,btw_xs25_pool,,41.90838649,0.165
145.4657103,-38.05757714,btw_xs25_pool,,42.88325063,0.306
145.465724,-38.05759216,btw_xs26_riffle,,0,0
145.4657179,-38.05760124,btw_xs26_riffle,,1.141795517,-0.292
145.4657066,-38.05760905,btw_xs26_riffle,,2.421819564,-0.681
145.4657005,-38.05761642,btw_xs26_riffle,,3.392648818,-1.233
145.4656967,-38.05762215,btw_xs26_riffle,,4.103134656,-1.518
145.4656828,-38.05763551,btw_xs26_riffle,,6.01927587,-2.117
145.4656696,-38.05764571,btw_xs26_riffle,,7.625142622,-2.174
145.4656604,-38.05765487,btw_xs26_riffle,,8.920743019,-2.289
145.4656461,-38.05766747,btw_xs26_riffle,,10.79755366,-2.436
145.4656346,-38.05767963,btw_xs26_riffle,,12.48144423,-2.556
145.4656195,-38.05769312,btw_xs26_riffle,,14.48031371,-2.933
145.4656034,-38.05770888,btw_xs26_riffle,,16.72994337,-3.086
145.4655873,-38.05772444,btw_xs26_riffle,,18.95719201,-3.106
145.4655736,-38.05773771,btw_xs26_riffle,,20.86144242,-3.13
145.4655617,-38.05774822,btw_xs26_riffle,,22.42477543,-3.167
145.4655495,-38.05775906,btw_xs26_riffle,,24.03326929,-3.165
145.4655377,-38.05777032,btw_xs26_riffle,,25.65841227,-3.698
145.4655334,-38.05777561,btw_xs26_riffle,,26.34792578,-4.082
145.4655278,-38.05778069,btw_xs26_riffle,,27.09857624,-4.727
145.4655254,-38.05778331,btw_xs26_riffle,bkf,27.45830891,-5.513
145.4655233,-38.05778447,btw_xs26_riffle,,27.67494528,-5.705
145.4655209,-38.05778659,btw_xs26_riffle,bkf_WL,27.98697161,-6.168
145.4655237,-38.05778893,btw_xs26_riffle,,28.03261674,-6.257
145.4655176,-38.05779343,btw_xs26_riffle,,28.75736407,-6.183
145.4655123,-38.05779832,btw_xs26_riffle,,29.47110288,-6.153
145.4655075,-38.05780333,btw_xs26_riffle,,30.17144818,-6.194
145.4655038,-38.05780632,btw_xs26_riffle,,30.63395306,-6.298
145.4654957,-38.05781115,btw_xs26_riffle,bkf_WL,31.49748544,-6.172
145.4654941,-38.05781392,btw_xs26_riffle,bkf,31.823543,-5.513
145.4654933,-38.05781681,btw_xs26_riffle,,32.11970132,-4.954
145.465489,-38.05782127,btw_xs26_riffle,,32.73961301,-4.529
145.4654828,-38.05782814,btw_xs26_riffle,,33.67297106,-4.026
145.4654757,-38.05783336,btw_xs26_riffle,,34.51736491,-3.727
145.4654668,-38.05784061,btw_xs26_riffle,,35.63246548,-3.026
145.4654596,-38.05785106,btw_xs26_riffle,,36.93069111,-2.467
145.4654519,-38.05786068,btw_xs26_riffle,,38.18927915,-1.613
145.46544,-38.0578689,btw_xs26_riffle,,39.55030777,-0.941
145.4654296,-38.0578798,btw_xs26_riffle,,41.06842011,-0.35
145.4655157,-38.05792981,btw_xs27_pool,,0,0
145.4655241,-38.05792489,btw_xs27_pool,,0.915054643,-0.36
145.4655363,-38.05791912,btw_xs27_pool,,2.15927071,-1.658
145.4655424,-38.05791471,btw_xs27_pool,,2.880663986,-2.486
145.4655471,-38.05790884,btw_xs27_pool,,3.602961004,-2.864
145.465559,-38.05789647,btw_xs27_pool,,5.3040329,-3.15
145.4655685,-38.05789289,btw_xs27_pool,,6.18497696,-3.319
145.4655764,-38.05788886,btw_xs27_pool,,7.002118608,-3.662
145.4655799,-38.05788547,btw_xs27_pool,,7.481041237,-4.147
145.4655831,-38.05788176,btw_xs27_pool,,7.963436255,-4.707
145.4655837,-38.05788494,btw_xs27_pool,bkf,7.770165056,-5.09
145.4655866,-38.05788019,btw_xs27_pool,,8.308285623,-5.288
145.4655882,-38.05787936,btw_xs27_pool,no bkf_WL,8.471239874,-5.708
145.4655947,-38.0578771,btw_xs27_pool,,9.067520609,-6.197
145.4656,-38.05787168,btw_xs27_pool,,9.811413608,-6.241
145.4656025,-38.05786725,btw_xs27_pool,bkf_M,10.30206314,-6.053
145.465609,-38.05786195,btw_xs27_pool,,11.11986335,-5.943
145.4656129,-38.05785818,btw_xs27_pool,,11.66014344,-5.844
145.4656145,-38.05785679,btw_xs27_pool,bkf_WL,11.86846216,-5.638
145.465616,-38.05785409,btw_xs27_pool,,12.16673703,-5.433
145.4656193,-38.05785175,btw_xs27_pool,bkf,12.55645798,-5.09
145.4656197,-38.0578497,btw_xs27_pool,,12.74072062,-4.326
145.4656226,-38.05784755,btw_xs27_pool,,13.0893033,-3.858
145.4656297,-38.05784131,btw_xs27_pool,,14.01876689,-3.274
145.4656442,-38.05782629,btw_xs27_pool,,16.09629274,-2.447
145.4656515,-38.05782082,btw_xs27_pool,,16.97548356,-2.354
145.4656636,-38.05780954,btw_xs27_pool,,18.61686144,-2.534
145.4656721,-38.05780531,btw_xs27_pool,,19.47333382,-2.843
145.4656804,-38.05779744,btw_xs27_pool,,20.60365708,-2.947
145.4656901,-38.05778957,btw_xs27_pool,,21.82807165,-3.011
145.4657055,-38.05777673,btw_xs27_pool,,23.79039153,-2.9
145.4657192,-38.05776464,btw_xs27_pool,,25.59143997,-2.789
145.4657346,-38.05775359,btw_xs27_pool,,27.40795111,-2.761
145.46576,-38.05773372,btw_xs27_pool,,30.54869274,-2.333
145.465777,-38.05772217,btw_xs27_pool,,32.50453027,-2.253
145.4657896,-38.05771094,btw_xs27_pool,,34.16848867,-2.48
145.4658035,-38.0577,btw_xs27_pool,,35.89105677,-2.047
145.4658198,-38.05768696,btw_xs27_pool,,37.92595113,-1.198
145.4658288,-38.05768025,btw_xs27_pool,,39.00873139,-0.633
145.4658355,-38.05767387,btw_xs27_pool,,39.92910603,0.013
145.4658435,-38.05766699,btw_xs27_pool,,40.96546648,0.402
145.4658926,-38.05777797,btw_xs28_riffle,,0,0
145.4658851,-38.05778202,btw_xs28_riffle,,0.798754656,-0.253
145.4658782,-38.0577866,btw_xs28_riffle,,1.584152139,-0.709
145.4658719,-38.05779066,btw_xs28_riffle,,2.299191162,-1.528
145.4658648,-38.05779122,btw_xs28_riffle,,2.844823545,-1.909
145.4658588,-38.05779288,btw_xs28_riffle,,3.398483485,-2.128
145.4658496,-38.05779947,btw_xs28_riffle,,4.465750665,-2.462
145.4658355,-38.05780744,btw_xs28_riffle,,5.981473063,-2.754
145.4658192,-38.05782488,btw_xs28_riffle,,8.279772038,-2.996
145.4658046,-38.05782688,btw_xs28_riffle,,9.438171274,-2.936
145.4657911,-38.05783517,btw_xs28_riffle,,10.9369397,-2.761
145.4657776,-38.05784376,btw_xs28_riffle,,12.45240186,-2.52
145.4657682,-38.05785213,btw_xs28_riffle,,13.66808838,-2.638
145.4657549,-38.05786098,btw_xs28_riffle,,15.19136518,-3.07
145.4657361,-38.05787311,btw_xs28_riffle,,17.32395942,-3.597
145.4657217,-38.05788867,btw_xs28_riffle,,19.38566904,-3.911
145.4657097,-38.05789661,btw_xs28_riffle,,20.75877985,-3.822
145.4657064,-38.05790501,btw_xs28_riffle,,21.57907227,-3.795
145.4657037,-38.05790667,btw_xs28_riffle,bkf,21.8795906,-5.107
145.4656996,-38.05791069,btw_xs28_riffle,,22.44481047,-5.381
145.4656963,-38.0579138,btw_xs28_riffle,,22.89092733,-5.593
145.4656946,-38.05791507,btw_xs28_riffle,bkf_WL,23.09283789,-5.687
145.4656924,-38.05791713,btw_xs28_riffle,,23.39091879,-5.85
145.4656899,-38.05791987,btw_xs28_riffle,,23.7528929,-5.941
145.4656884,-38.05791985,btw_xs28_riffle,bkf_M,23.85338251,-5.853
145.4656846,-38.05792179,btw_xs28_riffle,,24.24705691,-5.824
145.4656812,-38.05792421,btw_xs28_riffle,bkf_WL,24.64896779,-5.716
145.4656758,-38.05792689,btw_xs28_riffle,,25.19857641,-5.483
145.4656706,-38.05793074,btw_xs28_riffle,bkf,25.82337687,-5.107
145.4656651,-38.05793382,btw_xs28_riffle,,26.41512006,-4.907
145.465659,-38.05793648,btw_xs28_riffle,,27.01146708,-4.69
145.4656499,-38.05793895,btw_xs28_riffle,,27.79535594,-4.511
145.4656384,-38.05794542,btw_xs28_riffle,,29.02810337,-3.961
145.4656281,-38.05795173,btw_xs28_riffle,,30.17201273,-3.74
145.4656208,-38.05795731,btw_xs28_riffle,,31.06287451,-3.461
145.4656121,-38.05796481,btw_xs28_riffle,,32.17865656,-3.342
145.4655988,-38.05797308,btw_xs28_riffle,,33.66279402,-2.597
145.4655861,-38.05797871,btw_xs28_riffle,,34.91940556,-2.16
145.4655714,-38.05798696,btw_xs28_riffle,,36.49823352,-1.778
145.4655536,-38.05799737,btw_xs28_riffle,,38.44342898,-1.45
145.4655406,-38.058002,btw_xs28_riffle,,39.65021,-1.236
145.4655283,-38.05800567,btw_xs28_riffle,,40.74589795,-0.703
145.4655201,-38.05800996,btw_xs28_riffle,,41.60542605,-0.445
145.4656774,145.4656774,btw_xs31_pool,,0,0
145.4656728,145.4656728,btw_xs31_pool,,0.627274262,-1.296
145.4656676,145.4656676,btw_xs31_pool,,1.516106856,-2.021
145.4656642,145.4656642,btw_xs31_pool,,2.119285021,-2.711
145.4656606,145.4656606,btw_xs31_pool,,2.626294919,-3.04
145.4656541,145.4656541,btw_xs31_pool,,3.566091417,-3.259
145.4656462,145.4656462,btw_xs31_pool,,4.571796364,-3.452
145.4656396,145.4656396,btw_xs31_pool,,5.460226002,-3.705
145.4656332,145.4656332,btw_xs31_pool,,6.465951825,-4.04
145.4656291,145.4656291,btw_xs31_pool,,6.996661847,-4.196
145.4656265,145.4656265,btw_xs31_pool,,7.333971366,-4.635
145.4656249,-38.05811577,btw_xs31_pool,bkf,7.664960926,-4.961
145.4656224,145.4656224,btw_xs31_pool,,7.931509125,-5.284
145.4656204,145.4656204,btw_xs31_pool,,8.301099987,-5.578
145.4656187,145.4656187,btw_xs31_pool,bkf_WL,8.586417763,-5.731
145.4656157,145.4656157,btw_xs31_pool,,9.223601249,-6.1
145.4656123,145.4656123,btw_xs31_pool,,9.814974936,-6.028
145.465609,145.465609,btw_xs31_pool,,10.2050049,-5.982
145.4656062,145.4656062,btw_xs31_pool,,10.53731133,-5.757
145.4656025,145.4656025,btw_xs31_pool,,11.33099157,-5.393
145.4656002,145.4656002,btw_xs31_pool,bkf,11.60107603,-4.961
145.465592,145.465592,btw_xs31_pool,,12.65767344,-4.438
145.4655849,145.4655849,btw_xs31_pool,,13.55453522,-3.391
145.465563,145.465563,btw_xs31_pool,,16.75816464,-2.666
145.4655502,145.4655502,btw_xs31_pool,,18.75993204,-2.001
145.4655327,145.4655327,btw_xs31_pool,,20.68184953,-1.472
145.4655178,145.4655178,btw_xs31_pool,,22.15131682,-0.375
145.4655178,145.4654857,btw_xs31_pool,,25.50252586,0.103
145.4656529,-38.05823951,btw_xs32_riffle,,0,0
145.4656409,-38.05823767,btw_xs32_riffle,,1.068666459,-0.377
145.4656327,-38.05823832,btw_xs32_riffle,,1.77698762,-0.729
145.4656286,-38.05823686,btw_xs32_riffle,,2.151765786,-1.366
145.4656194,-38.05823806,btw_xs32_riffle,,2.94616785,-2.296
145.4656126,-38.05823791,btw_xs32_riffle,,3.541000141,-2.632
145.4656007,-38.05823839,btw_xs32_riffle,,4.578262225,-2.838
145.4655932,-38.05823802,btw_xs32_riffle,,5.241610535,-2.936
145.4655868,-38.05823757,btw_xs32_riffle,,5.801241247,-3.227
145.4655848,-38.05823959,btw_xs32_riffle,,5.970958801,-4.558
145.4655789,-38.05823958,btw_xs32_riffle,bkf,6.494000693,-4.828
145.4655753,-38.05824343,btw_xs32_riffle,,6.821965186,-5.31
145.4655686,-38.05824249,btw_xs32_riffle,,7.404808235,-5.421
145.4655607,-38.0582438,btw_xs32_riffle,,8.106906747,-5.347
145.4655576,-38.05824321,btw_xs32_riffle,,8.366965101,-5.412
145.4655545,-38.05824456,btw_xs32_riffle,,8.649534381,-5.684
145.4655336,-38.05824439,btw_xs32_riffle,,10.48134748,-5.459
145.4655233,-38.05824071,btw_xs32_riffle,,11.37550179,-5.817
145.4655165,-38.05824284,btw_xs32_riffle,,11.97642927,-5.118
145.4655047,-38.0582458,btw_xs32_riffle,,13.01791523,-5.314
145.465501,-38.05824641,btw_xs32_riffle,,13.3523811,-5.228
145.4654957,-38.05824387,btw_xs32_riffle,bkf,13.80427093,-4.828
145.4654858,-38.05824472,btw_xs32_riffle,,14.67387345,-3.867
145.4654756,-38.05824511,btw_xs32_riffle,,15.56777868,-3.225
145.4654534,-38.05824102,btw_xs32_riffle,,17.50491434,-2.183
145.4654353,-38.05824065,btw_xs32_riffle,,19.09609285,-1.168
145.46542,-38.05823594,btw_xs32_riffle,,20.43608517,-0.683
145.4654109,-38.05823719,btw_xs32_riffle,,21.23319931,0.005
145.4654417,-38.05836815,btw_xs33_pool,,0,0
145.4654538,-38.05836925,btw_xs33_pool,,1.067080128,-0.251
145.4654613,-38.05836687,btw_xs33_pool,,1.721414825,-0.541
145.4654698,-38.05836304,btw_xs33_pool,,2.527226345,-1.147
145.4654761,-38.0583608,btw_xs33_pool,,3.130178909,-1.495
145.465485,-38.0583576,btw_xs33_pool,,3.976324433,-2.047
145.4654908,-38.05835521,btw_xs33_pool,,4.542608172,-2.458
145.4655031,-38.05835326,btw_xs33_pool,,5.632166546,-2.923
145.4655107,-38.05835095,btw_xs33_pool,,6.345426857,-3.38
145.4655183,-38.05834797,btw_xs33_pool,,7.082581591,-3.779
145.4655233,-38.05834566,btw_xs33_pool,,7.582804231,-4.021
145.4655264,-38.05834368,btw_xs33_pool,,7.908165527,-4.204
145.4655316,-38.0583403,btw_xs33_pool,,8.473099197,-4.539
145.4655366,-38.05833781,btw_xs33_pool,,8.984851362,-4.904
145.4655401,-38.05833758,btw_xs33_pool,bkf,9.275990567,-5.059
145.465544,-38.05833576,btw_xs33_pool,,9.667959713,-5.512
145.4655506,-38.05833165,btw_xs33_pool,,10.37511301,-5.726
145.4655572,-38.0583307,btw_xs33_pool,bkf_M,10.95450597,-5.715
145.465566,-38.05832772,btw_xs33_pool,,11.79330814,-6.084
145.4655731,-38.05832431,btw_xs33_pool,,12.51712531,-6.088
145.4655778,-38.05832241,btw_xs33_pool,,12.97937321,-5.948
145.4655807,-38.05832087,btw_xs33_pool,,13.2744766,-5.415
145.4655833,-38.05832077,btw_xs33_pool,,13.48786836,-5.193
145.4655857,-38.05832361,btw_xs33_pool,bkf,13.56873649,-5.059
145.4655835,-38.0583206,btw_xs33_pool,,13.51750939,-4.642
145.4655847,-38.05831976,btw_xs33_pool,,13.64478428,-4.47
145.4655928,-38.05831726,btw_xs33_pool,,14.41041058,-3.677
145.4655972,-38.05831654,btw_xs33_pool,,14.7981929,-3.224
145.4656031,-38.05831571,btw_xs33_pool,,15.31310436,-2.876
145.4656261,-38.05830884,btw_xs33_pool,,17.47101694,-2.504
145.4656462,-38.05830011,btw_xs33_pool,,19.47028942,-2.45
145.4656669,-38.05829246,btw_xs33_pool,,21.47020645,-1.39
145.4656886,-38.058285,btw_xs33_pool,,23.54619447,-1.105
145.4657102,-38.05827692,btw_xs33_pool,,25.6421862,-0.122
145.4657951,-38.05834793,btw_xs34_riffle,,0,0
145.4657907,-38.0583544,btw_xs34_riffle,,0.815353297,-0.11
145.4657799,-38.05835972,btw_xs34_riffle,,1.870327511,-0.491
145.4657726,-38.0583653,btw_xs34_riffle,,2.760568057,-0.687
145.4657672,-38.05837074,btw_xs34_riffle,,3.523300725,-0.956
145.4657548,-38.05837839,btw_xs34_riffle,,4.894701217,-1.232
145.4657432,-38.05838688,btw_xs34_riffle,,6.281544794,-1.58
145.465732,-38.05839281,btw_xs34_riffle,,7.445028005,-1.952
145.465722,-38.05839949,btw_xs34_riffle,,8.5962974,-2.346
145.4657089,-38.05840573,btw_xs34_riffle,,9.918776386,-2.705
145.4656996,-38.058412,btw_xs34_riffle,,10.99063911,-2.877
145.4656888,-38.05841763,btw_xs34_riffle,,12.11784407,-3.316
145.4656807,-38.05842271,btw_xs34_riffle,,13.02657967,-3.699
145.4656728,-38.05842775,btw_xs34_riffle,,13.91601168,-4.17
145.4656701,-38.05842974,btw_xs34_riffle,,14.24159829,-4.428
145.4656672,-38.05843274,btw_xs34_riffle,bkf,14.65094731,-4.701
145.4656634,-38.05843445,btw_xs34_riffle,,15.0258069,-5.104
145.4656597,-38.05843753,btw_xs34_riffle,,15.49702297,-5.228
145.4656557,-38.05844219,btw_xs34_riffle,,16.09659967,-5.384
145.4656504,-38.05844574,btw_xs34_riffle,,16.70824377,-5.574
145.4656443,-38.0584475,btw_xs34_riffle,,17.24011862,-5.647
145.4656389,-38.05845062,btw_xs34_riffle,,17.82497958,-5.465
145.4656368,-38.05845143,btw_xs34_riffle,bkf_WL,18.023789,-5.369
145.4656327,-38.05845404,btw_xs34_riffle,bkf,18.48433664,-5.104
145.4656295,-38.05845595,btw_xs34_riffle,,18.83829345,-4.865
145.4656255,-38.05845664,btw_xs34_riffle,,19.15619756,-4.375
145.4656249,-38.05845991,btw_xs34_riffle,,19.43146791,-3.839
145.4656182,-38.05846167,btw_xs34_riffle,,20.00686065,-3.011
145.4656077,-38.05846757,btw_xs34_riffle,,21.13467513,-2.164
145.4655949,-38.05847752,btw_xs34_riffle,,22.70175846,-1.395
145.4655889,-38.05848337,btw_xs34_riffle,,23.52438405,-0.903
145.4655761,-38.05849444,btw_xs34_riffle,,25.17463162,-0.291
145.4655602,-38.05850185,btw_xs34_riffle,,26.76954408,-0.132
145.4655955,-38.05856034,btw_xs35_pool,,0,0
145.4656071,-38.05856137,btw_xs35_pool,,1.02171082,-0.422
145.4656169,-38.05856355,btw_xs35_pool,,1.914953002,-1.274
145.4656233,-38.05856509,btw_xs35_pool,,2.501070371,-1.789
145.4656301,-38.0585646,btw_xs35_pool,,3.070416421,-2.083
145.4656318,-38.05856432,btw_xs35_pool,,3.217722176,-2.511
145.465638,-38.05856567,btw_xs35_pool,,3.78132728,-2.819
145.4656417,-38.05856668,btw_xs35_pool,,4.113774423,-3.155
145.4656447,-38.0585667,btw_xs35_pool,,4.376314088,-3.52
145.465649,-38.0585672,btw_xs35_pool,,4.757427876,-3.696
145.4656526,-38.05856736,btw_xs35_pool,,5.069009469,-3.823
145.4656591,-38.05856792,btw_xs35_pool,,5.649008851,-3.717
145.4656654,-38.05856965,btw_xs35_pool,,6.22120768,-4.008
145.4656705,-38.05857055,btw_xs35_pool,,6.681094895,-4.118
145.4656716,-38.05857255,btw_xs35_pool,bkf,6.812725519,-4.755
145.4656755,-38.05857003,btw_xs35_pool,,7.099072968,-5.123
145.4656802,-38.05857257,btw_xs35_pool,,7.554793511,-5.344
145.4656867,-38.05857492,btw_xs35_pool,,8.167322511,-5.505
145.4656922,-38.05857663,btw_xs35_pool,,8.678796748,-5.644
145.465702,-38.05858519,btw_xs35_pool,,9.746305967,-5.764
145.4657138,-38.05858693,btw_xs35_pool,,10.79220015,-5.558
145.465718,-38.05858731,btw_xs35_pool,,11.16302199,-5.322
145.4657185,-38.05858819,btw_xs35_pool,bkf_WL,11.23037332,-5.166
145.4657232,-38.05859023,btw_xs35_pool,bkf,11.6913267,-4.755
145.4657276,-38.05858936,btw_xs35_pool,,12.03055651,-4.42
145.4657283,-38.05859115,btw_xs35_pool,,12.14650686,-4.018
145.4657698,-38.05859653,btw_xs35_pool,,15.81737858,-0.151
145.4656872,-38.05872491,btw_xs36_riffle,,0,0
145.4656822,-38.0587228,btw_xs36_riffle,,0.494216552,-0.653
145.4656798,-38.05872163,btw_xs36_riffle,,0.737033242,-0.771
145.4656748,-38.05871945,btw_xs36_riffle,,1.241125698,-1.329
145.4656707,-38.05871786,btw_xs36_riffle,,1.644154798,-1.441
145.4656658,-38.05871553,btw_xs36_riffle,,2.14205999,-1.881
145.4656614,-38.0587111,btw_xs36_riffle,,2.729776731,-2.289
145.4656583,-38.05870957,btw_xs36_riffle,,3.053320324,-2.214
145.4656564,-38.05870732,btw_xs36_riffle,,3.330670203,-3.026
145.4656488,-38.05870299,btw_xs36_riffle,,4.150148552,-3.818
145.4656433,-38.05870095,btw_xs36_riffle,,4.677509701,-4.308
145.4656349,-38.05869502,btw_xs36_riffle,,5.662290173,-4.432
145.4656298,-38.05869226,btw_xs36_riffle,,6.204332115,-4.36
145.4656243,-38.0586903,btw_xs36_riffle,bkf,6.719135138,-4.345
145.4656216,-38.05868853,btw_xs36_riffle,bkf_WL,7.027694359,-5.118
145.4656159,-38.05868646,btw_xs36_riffle,,7.570396159,-5.096
145.4656089,-38.05868535,btw_xs36_riffle,,8.148670137,-5.108
145.4656051,-38.05868354,btw_xs36_riffle,,8.537023369,-5.239
145.4656015,-38.05867996,btw_xs36_riffle,bkf_WL,9.021535346,-4.943
145.465586,-38.05867382,btw_xs36_riffle,bkf,10.53481704,-4.345
145.4655828,-38.05867452,btw_xs36_riffle,,10.72935711,-4.293
145.465579,-38.05867196,btw_xs36_riffle,,11.16236341,-3.813
145.4655726,-38.0586686,btw_xs36_riffle,,11.83409016,-3.24
145.4655679,-38.05866622,btw_xs36_riffle,,12.32937736,-2.421
145.4655575,-38.05865949,btw_xs36_riffle,,13.49708117,-1.846
145.4654944,-38.05871641,btw_xs36_riffle,,16.94201691,0.451
145.4654521,-38.05887655,btw_xs37_pool,,0,0
145.4654677,-38.05887114,btw_xs37_pool,,1.494994984,-0.182
145.465474,-38.05886905,btw_xs37_pool,,2.094507102,-0.388
145.4654765,-38.05886934,btw_xs37_pool,,2.289683166,-0.926
145.4654816,-38.05886892,btw_xs37_pool,,2.72919402,-1.233
145.4654921,-38.05886347,btw_xs37_pool,,3.801342132,-2.222
145.4655001,-38.05886447,btw_xs37_pool,,4.423725692,-2.622
145.4655083,-38.05886152,btw_xs37_pool,,5.209716787,-3.295
145.4655175,-38.0588582,btw_xs37_pool,,6.091880662,-4.131
145.4655251,-38.05885713,btw_xs37_pool,,6.760915915,-4.366
145.4655339,-38.05885382,btw_xs37_pool,bkf,7.609623447,-4.836
145.4655371,-38.05885314,btw_xs37_pool,,7.897546265,-5.333
145.4655382,-38.05885224,btw_xs37_pool,bkf_WL,8.026800421,-5.363
145.4655423,-38.05885102,btw_xs37_pool,,8.410232458,-5.599
145.4655475,-38.05884968,btw_xs37_pool,,8.885763895,-5.868
145.4655551,-38.0588476,btw_xs37_pool,,9.593397157,-5.76
145.4655597,-38.05884442,btw_xs37_pool,bkf_M,10.09574495,-5.778
145.4655682,-38.05884411,btw_xs37_pool,,10.80902331,-5.672
145.4655727,-38.05884221,btw_xs37_pool,,11.24889137,-5.547
145.4655743,-38.05884256,btw_xs37_pool,bkf_WL,11.37169719,-5.422
145.4655783,-38.05884192,btw_xs37_pool,bkf,11.7267588,-4.836
145.4655848,-38.05884019,btw_xs37_pool,,12.32454697,-4.345
145.4655918,-38.05883953,btw_xs37_pool,,12.93078505,-4.297
145.465597,-38.0588381,btw_xs37_pool,,13.41382127,-4.263
145.4656049,-38.0588362,btw_xs37_pool,,14.13459462,-4.035
145.4656096,-38.05883295,btw_xs37_pool,,14.64417823,-3.892
145.4656221,-38.05882699,btw_xs37_pool,,15.89959562,-3.606
145.4656409,-38.05882664,btw_xs37_pool,,17.46728737,-2.92
145.4656505,-38.05882476,btw_xs37_pool,,18.33248147,-2.357
145.4656613,-38.05882278,btw_xs37_pool,,19.3033264,-1.977
145.4656692,-38.05881716,btw_xs37_pool,,20.16472494,-1.731
145.4656799,-38.05881291,btw_xs37_pool,,21.20512412,-1.446
145.4656989,-38.05880659,btw_xs37_pool,,23.01126596,-1.359
145.4657492,-38.0587505,btw_xs38_riffle,,0,0
145.4657388,-38.05875781,btw_xs38_riffle,,1.218701768,-0.076
145.4657216,-38.05877554,btw_xs38_riffle,,3.684698088,-0.255
145.4657052,-38.05879347,btw_xs38_riffle,,6.136547645,-0.644
145.4656912,-38.05880545,btw_xs38_riffle,,7.941344785,-0.718
145.4656742,-38.05881997,btw_xs38_riffle,,10.134495,-1.145
145.4656666,-38.05882702,btw_xs38_riffle,,11.16315981,-1.178
145.4656568,-38.05883639,btw_xs38_riffle,,12.5112674,-1.74
145.4656513,-38.05884114,btw_xs38_riffle,,13.22812825,-2.308
145.46565,-38.05884162,btw_xs38_riffle,,13.34131706,-2.754
145.4656443,-38.05884528,btw_xs38_riffle,,13.97678082,-3.073
145.4656348,-38.05885387,btw_xs38_riffle,,15.2420642,-3.186
145.4656257,-38.05885983,btw_xs38_riffle,,16.26970018,-3.569
145.4656183,-38.05887064,btw_xs38_riffle,,17.5973889,-3.425
145.4656094,-38.05887169,btw_xs38_riffle,,18.20443125,-3.857
145.4656031,-38.05887683,btw_xs38_riffle,,18.99795213,-4.106
145.4655993,-38.05887921,btw_xs38_riffle,bkf,19.41554532,-4.461
145.4655985,-38.05887892,btw_xs38_riffle,bkf_WL,19.4425093,-4.659
145.4655947,-38.05888173,btw_xs38_riffle,,19.89820881,-4.913
145.4655893,-38.05888426,btw_xs38_riffle,,20.4266768,-4.904
145.4655866,-38.05888567,btw_xs38_riffle,,20.70012031,-4.825
145.4655857,-38.05888719,btw_xs38_riffle,bkf_WL,20.88081955,-4.719
145.4655812,-38.05888986,btw_xs38_riffle,,21.36915932,-4.514
145.4655734,-38.05889412,btw_xs38_riffle,bkf,22.18117224,-4.461
145.4655664,-38.05889831,btw_xs38_riffle,,22.94583927,-4.364
145.4655625,-38.0589017,btw_xs38_riffle,,23.45425266,-4.207
145.4655555,-38.05890727,btw_xs38_riffle,,24.3241665,-4.29
145.4655484,-38.05891055,btw_xs38_riffle,,25.0184627,-4.21
145.465542,-38.05891695,btw_xs38_riffle,,25.91755178,-3.761
145.4655324,-38.05892072,btw_xs38_riffle,,26.81288123,-3.101
145.465517,-38.05892774,btw_xs38_riffle,,28.31964216,-1.953
145.4655069,-38.05893048,btw_xs38_riffle,,29.16986733,-1.379
145.4655024,-38.05893608,btw_xs38_riffle,,29.88412992,-1.362
145.4654936,-38.05893926,btw_xs38_riffle,,30.6867887,-1.084
145.4654884,-38.05894068,btw_xs38_riffle,,31.13365794,-0.607
145.4654772,-38.05894576,btw_xs38_riffle,,32.23478891,-0.184
145.4654695,-38.05894942,btw_xs38_riffle,,33.01125351,-0.003
145.4654618,-38.0589547,btw_xs38_riffle,,33.90400013,0.124
145.4657067,-38.05874457,down_xs1_pool,,0,0
145.4657001,-38.05875524,down_xs1_pool,,1.32045636,-0.109
145.4656952,-38.05876493,down_xs1_pool,,2.47643938,-0.185
145.4656884,-38.05877966,down_xs1_pool,,4.213678915,-0.779
145.4656854,-38.058791,down_xs1_pool,,5.483065748,-1.132
145.4656805,-38.05880161,down_xs1_pool,,6.735684746,-1.198
145.4656703,-38.05880908,down_xs1_pool,,7.840054209,-1.165
145.4656691,-38.05882585,down_xs1_pool,,9.606518204,-1.27
